index,Democrat,Republican,Ambigious,ideology_score,ideology_score_flw,party,news_count,politicians_flw_count,worldview_alignment
1636011996,9,1,1,0.208333333333333,0.218318947797629,Democrat,6.0,65,0.9
47764008,2,3,5,,0.25673859096676604,,,114,0.6
144206754,5,2,6,0.2109375,0.21040576048004903,Democrat,32.0,18,0.7142857142857143
737394188,3,2,6,0.16666666666666602,0.10303472869994301,Democrat,3.0,3,0.6
1664423797,3,3,4,0.25,0.177810564345139,Democrat,6.0,13,0.5
24630383,7,5,0,0.321428571428571,0.2446079289636,Democrat,7.0,58,0.5833333333333334
19608677,2,3,5,0.15625,0.191166168847127,Democrat,8.0,12,0.4
1499545332,3,4,3,0.20588235294117602,0.258207057273837,Democrat,17.0,13,0.42857142857142855
930282753756749824,9,0,1,0.15625,,Democrat,8.0,,1.0
4118184194,3,0,11,,0.07111268766368001,,,4,0.0
746098995236216833,6,2,2,,,,,,0.25
33119227,5,4,3,0.5,0.16840885407835401,Republican,3.0,5,0.5555555555555556
499293498,6,1,3,0.125,0.137225730007861,Democrat,2.0,6,0.8571428571428571
637386423,3,2,5,0.25,0.24628396036826503,Democrat,12.0,7,0.6
2857247324,9,4,0,0.20588235294117602,0.184816170673507,Democrat,17.0,19,0.6923076923076923
843049653188923392,8,0,3,0.1875,0.130416346355914,Democrat,4.0,6,1.0
88981786,5,2,3,0.25,0.22978615094679503,Democrat,1.0,1,0.7142857142857143
407531069,7,2,3,0.25,0.19977880668143502,Democrat,1.0,17,0.7777777777777778
2424902046,4,3,3,0.0,0.282424903814745,Democrat,1.0,6,0.5714285714285714
244390024,5,1,4,0.08333333333333301,0.20343612188045201,Democrat,6.0,15,0.8333333333333334
518721139,5,1,5,0.21428571428571402,0.258360918476369,Democrat,7.0,14,0.8333333333333334
755437441931022336,9,0,2,0.05952380952380901,0.357427479125816,Democrat,21.0,28,1.0
727940609533710337,4,2,5,,,,,,0.3333333333333333
394188905,3,6,2,0.159090909090909,0.17402795542163102,Democrat,11.0,13,0.3333333333333333
85584581,0,0,11,,,,,,0.5
927649442433560576,0,8,3,0.7291666666666661,0.7061467532705861,Republican,12.0,8,1.0
12256592,8,1,4,0.33333333333333304,0.11850926373524101,Democrat,12.0,5,0.8888888888888888
183299247,2,3,5,,0.23416734741401102,,,4,0.6
40040544,6,0,4,0.225,0.23785923514519103,Democrat,10.0,25,1.0
1388667673,2,1,8,,0.10911406074517802,,,5,0.3333333333333333
55084119,9,0,1,0.25,0.20539110879507103,Democrat,3.0,11,1.0
2428129975,6,3,2,0.15,0.195092350758118,Democrat,5.0,10,0.6666666666666666
49483516,6,3,1,,0.198033124400801,,,80,0.3333333333333333
326451303,6,1,3,0.15,0.23485205250686503,Democrat,10.0,49,0.8571428571428571
203804565,3,3,5,0.0,0.20892536567545403,Democrat,1.0,18,0.5
28953199,5,1,5,,,,,,0.16666666666666666
1965930534,6,3,2,0.15,0.25847359738408704,Democrat,15.0,107,0.6666666666666666
17573871,6,3,5,,0.187244270008043,,,8,0.3333333333333333
1955282190,3,1,6,0.359375,0.211521063136897,Democrat,16.0,17,0.75
353942943,3,5,2,0.115384615384615,0.141474769768863,Democrat,13.0,4,0.375
866884148,0,1,9,0.416666666666666,0.16423479485067602,Democrat,12.0,9,0.0
9783422,6,2,2,,,,,,0.25
19602229,7,2,3,0.1875,0.25930528606029,Democrat,8.0,103,0.7777777777777778
351153307,9,0,6,0.25,0.221480106530814,Democrat,2.0,23,1.0
2658832810,7,2,1,,0.21508841349479202,,,56,0.2222222222222222
16207616,3,0,7,,,,,,0.0
2505542756,5,3,3,0.25,0.23594034644722603,Democrat,5.0,39,0.625
210318675,7,4,0,0.192307692307692,0.23618758536229,Democrat,13.0,1,0.6363636363636364
13218102,1,7,3,0.442307692307692,0.614876616200932,Democrat,117.0,203,0.125
1045713782,4,2,4,0.18181818181818102,0.21898141752208602,Democrat,11.0,34,0.6666666666666666
544698147,5,1,4,0.25,0.200676725104866,Democrat,14.0,6,0.8333333333333334
834895446485061634,5,4,1,,,,,,0.4444444444444444
20188931,4,4,3,0.264705882352941,0.23554819693394602,Democrat,17.0,15,0.5
16356201,3,2,5,0.125,0.211488868828646,Democrat,4.0,36,0.6
46396958,9,2,1,0.25,0.264751615649072,Democrat,5.0,93,0.8181818181818182
740595126,3,0,7,0.3125,0.20170214630350902,Democrat,4.0,38,1.0
42920600,8,0,6,0.0625,0.285313020490016,Democrat,8.0,12,1.0
755764789893357568,2,7,1,0.9,0.424405909110575,Republican,10.0,1,0.7777777777777778
1885444430,3,4,3,0.24,0.185812846248352,Democrat,25.0,1,0.42857142857142855
73953084,5,0,5,0.16666666666666602,0.0,Democrat,6.0,1,1.0
105969831,3,5,2,0.25,0.247646573629021,Democrat,3.0,36,0.375
414999435,5,1,5,0.5,0.22664385402748302,Republican,3.0,41,0.8333333333333334
20658769,5,3,3,,,,,,0.375
200581165,5,1,4,0.15625,0.21625611752172702,Democrat,8.0,4,0.8333333333333334
1012254978,7,1,3,,0.23428125192339402,,,14,0.125
1016763230,8,1,2,0.32692307692307604,0.295368301614298,Democrat,13.0,29,0.8888888888888888
40735297,5,1,4,0.25,0.25481845053726804,Democrat,12.0,18,0.8333333333333334
17758367,5,3,2,0.23076923076923,0.44328495903005904,Democrat,13.0,22,0.625
49518099,1,8,1,0.21875000000000003,0.31493660868731804,Democrat,16.0,7,0.1111111111111111
20785506,1,5,4,0.5,0.708206986901546,Republican,13.0,50,0.16666666666666666
1480941773010751498,0,0,20,,,,,,0.5
834439614,6,2,3,0.260869565217391,0.18835603352016803,Democrat,23.0,17,0.75
1138040814452518913,5,2,3,,,,,,0.2857142857142857
28626749,7,1,2,0.25,0.192545418977724,Democrat,7.0,22,0.875
22454663,7,4,0,0.25,0.11282607920401701,Democrat,2.0,6,0.6363636363636364
375462311,2,3,5,0.25,0.11362337014927701,Democrat,18.0,3,0.4
276240984,1,6,3,0.25,0.19742318515710902,Democrat,1.0,7,0.14285714285714285
17143313,4,1,5,0.22560975609756,,Democrat,41.0,,0.8
1874106846,4,3,3,,0.30655265427850203,,,115,0.42857142857142855
28842653,4,1,6,0.28928571428571404,0.16999737070421803,Democrat,70.0,22,0.8
780497544170254336,5,2,3,0.269230769230769,0.24436225837298303,Democrat,13.0,93,0.7142857142857143
15714742,5,3,2,0.14655172413793102,0.25516825448491204,Democrat,29.0,12,0.625
14985036,6,3,1,0.256756756756756,0.21387971434299202,Democrat,37.0,6,0.6666666666666666
49047058,6,3,5,0.295454545454545,0.0,Democrat,11.0,1,0.6666666666666666
829835209256292352,0,3,7,0.7837837837837831,0.6603818464763991,Republican,37.0,34,1.0
27076325,8,1,1,0.15625,0.21513709916188803,Democrat,8.0,33,0.8888888888888888
49031257,1,1,14,0.291666666666666,0.339056087730905,Democrat,6.0,2,0.5
283827806,6,2,2,,0.23834067180383703,,,31,0.25
94844504,3,3,4,0.16666666666666602,0.266070772925387,Democrat,9.0,14,0.5
239953056,7,3,1,0.269230769230769,0.317250501887791,Democrat,13.0,67,0.7
2574530555,6,2,3,0.192307692307692,0.15932052440212102,Democrat,13.0,18,0.75
2222189017,7,1,2,0.3125,0.226562480864884,Democrat,4.0,19,0.875
502239069,8,2,1,0.25,0.23410872627276103,Democrat,33.0,91,0.8
405249707,5,4,1,0.15530303030303,0.252086206255322,Democrat,66.0,45,0.5555555555555556
273177606,5,3,3,0.277777777777777,0.220002728385175,Democrat,9.0,86,0.625
832464518588428288,3,3,5,0.5,0.255845926381851,Republican,5.0,24,0.5
754805752083124224,2,6,2,,,,,,0.75
777009953890598912,7,1,2,,0.157760225838311,,,10,0.125
17781206,5,6,1,0.375,0.49233167577332804,Democrat,4.0,12,0.45454545454545453
18601783,4,3,4,0.193181818181818,0.30698154678538003,Democrat,22.0,25,0.5714285714285714
24438509,1,7,2,0.7812500000000001,0.7094886567602781,Republican,8.0,14,0.875
37590318,2,6,2,0.875,0.6979970633282331,Republican,2.0,6,0.75
56489083,3,0,7,0.25,0.18698912493761502,Democrat,5.0,8,1.0
846779323,5,1,4,0.25,0.30072174188682405,Democrat,10.0,10,0.8333333333333334
182182978,4,2,5,0.238888888888888,0.12497232125862501,Democrat,45.0,15,0.6666666666666666
2694976944,2,3,6,0.23076923076923,,Democrat,13.0,,0.4
19044831,5,1,4,0.25,0.07645989590228701,Democrat,11.0,2,0.8333333333333334
862302824,1,8,4,0.813636363636363,0.775463917867087,Republican,55.0,12,0.8888888888888888
92030413,4,1,5,0.25,0.0,Democrat,1.0,1,0.8
770229417968857088,6,2,4,0.2,0.29643273280305504,Democrat,5.0,39,0.75
617378499,6,2,4,0.16666666666666602,0.212627882266528,Democrat,9.0,32,0.75
58425534,2,6,2,0.5,0.33932254514397603,Republican,3.0,85,0.25
707038250385281024,6,2,3,0.28571428571428503,0.22829055843098603,Democrat,7.0,29,0.75
1423668308,6,1,3,,0.18579499825015203,,,20,0.14285714285714285
3046713973,5,5,0,0.25,0.19119888622080303,Democrat,1.0,1,0.5
34248212,6,5,1,,,,,,0.45454545454545453
729385700869611520,6,3,1,0.208333333333333,0.293356034654329,Democrat,12.0,6,0.6666666666666666
85056149,0,6,4,0.6184210526315791,0.701928087015667,Republican,19.0,22,1.0
2465155724,7,3,1,0.29411764705882304,,Democrat,17.0,,0.7
2914080250,2,4,4,0.15,0.21586671414190803,Democrat,5.0,50,0.3333333333333333
300459029,5,4,2,0.416666666666666,0.134997742545719,Democrat,3.0,2,0.5555555555555556
39682563,3,2,5,0.16666666666666602,0.247644061142082,Democrat,3.0,31,0.6
188180746,8,1,1,0.27272727272727204,0.20982371788490803,Democrat,11.0,89,0.8888888888888888
20878310,8,3,0,0.1875,0.20808667170418602,Democrat,4.0,18,0.7272727272727273
1017032688060911616,6,2,4,0.277777777777777,0.274587137846107,Democrat,9.0,2,0.75
125597540,3,1,6,0.25,,Democrat,1.0,,0.75
557451407,6,3,1,0.25,0.22371113211750002,Democrat,5.0,6,0.6666666666666666
923021926271942657,0,7,4,,,,,,1.0
223643794,4,1,6,0.23076923076923,0.228329092437131,Democrat,13.0,43,0.8
45756906,4,2,4,0.33333333333333304,0.073922004986751,Democrat,12.0,3,0.6666666666666666
513265708,2,4,4,,0.194018686281189,,,77,0.6666666666666666
97999355,8,3,3,0.0,0.23877326191827403,Democrat,2.0,26,0.7272727272727273
817863028175675392,6,2,5,0.45,0.224812610666229,Democrat,10.0,26,0.75
825114606171516937,3,1,8,,,,,,0.25
59183986,8,2,2,0.375,0.23992251849534801,Democrat,2.0,16,0.8
24362769,5,2,3,0.25,0.41850295595121606,Democrat,2.0,26,0.7142857142857143
979288783,4,0,6,0.18181818181818102,0.16557664166170302,Democrat,22.0,18,1.0
4460317547,5,1,5,0.28125,0.265438241560003,Democrat,8.0,14,0.8333333333333334
114670386,6,3,2,0.25,0.092001064309013,Democrat,2.0,2,0.6666666666666666
368480421,5,1,6,0.375,0.18087693315545902,Democrat,2.0,10,0.8333333333333334
189261413,1,0,12,0.5,0.077608936517188,Republican,1.0,7,1.0
266771835,7,2,1,0.375,0.20460352560042802,Democrat,4.0,22,0.7777777777777778
936693199569002496,4,4,2,0.25,0.303110329027657,Democrat,1.0,9,0.5
907258501,3,2,5,0.932692307692307,0.6949578210034411,Republican,26.0,12,0.4
47282419,5,1,4,0.416666666666666,0.22288209946612902,Democrat,9.0,35,0.8333333333333334
4218009012,4,3,6,,,,,,0.42857142857142855
43604188,5,5,1,0.15625,0.21288270626874703,Democrat,24.0,12,0.5
32273235,7,1,3,0.22222222222222202,0.105315255987422,Democrat,9.0,8,0.875
41941359,7,3,1,0.22727272727272702,0.183277908333202,Democrat,11.0,36,0.7
164657015,1,2,8,0.347826086956521,0.184395897282035,Democrat,23.0,7,0.3333333333333333
329268865,5,5,2,0.0,0.24395861696572002,Democrat,1.0,16,0.5
4783648233,6,1,3,0.375,0.23440194476977602,Democrat,4.0,53,0.8571428571428571
108764893,5,3,2,0.318181818181818,0.30833628106334804,Democrat,11.0,5,0.625
4020405970,4,2,4,0.2,0.18950455261686103,Democrat,15.0,41,0.6666666666666666
42800376,6,3,3,0.5,0.17407444318592102,Republican,1.0,10,0.6666666666666666
230353328,7,1,4,0.33333333333333304,0.19012051139997801,Democrat,9.0,49,0.875
3151950054,4,3,3,0.0,0.23747832412024103,Democrat,1.0,3,0.5714285714285714
508307472,8,3,0,0.116666666666666,0.166841117057273,Democrat,90.0,49,0.7272727272727273
38822249,9,1,2,0.33333333333333304,0.15291979180457402,Democrat,3.0,1,0.9
541919349,5,2,4,0.08333333333333301,0.205990397515521,Democrat,3.0,37,0.7142857142857143
21818413,3,3,4,0.25,0.313262006178166,Democrat,13.0,22,0.5
2376261181,2,6,2,0.384615384615384,0.233713299950626,Democrat,13.0,18,0.25
508034406,4,0,6,0.35714285714285704,0.20136722683241,Democrat,14.0,25,1.0
22019929,5,3,3,0.25,0.15291979180457402,Democrat,2.0,1,0.625
7597712,3,2,5,,0.45186144711737003,,,230,0.4
362738870,3,1,7,0.416666666666666,0.08015070031884,Democrat,3.0,5,0.75
16986563,6,2,2,0.25,0.178960204492979,Democrat,2.0,18,0.75
808811923852693505,4,0,7,,,,,,0.0
23565650,6,4,2,0.171875,0.18483102771450402,Democrat,16.0,29,0.6
1463877786,4,3,4,0.42816091954022906,0.15529398486957902,Democrat,87.0,10,0.5714285714285714
2400842840,6,1,5,0.208333333333333,0.22199346607096201,Democrat,6.0,43,0.8571428571428571
108198580,5,0,5,0.25,0.195058339984257,Democrat,1.0,16,1.0
774844570139922435,0,6,4,,,,,,1.0
1054012590899159040,0,7,3,0.59375,0.689394757551896,Republican,8.0,4,1.0
388633428,4,2,4,0.25,0.262155172767495,Democrat,9.0,144,0.6666666666666666
845424059152322560,5,0,5,0.35000000000000003,0.128093141087453,Democrat,10.0,12,1.0
2924327303,3,4,3,0.3125,0.19786572440079503,Democrat,4.0,36,0.42857142857142855
259864160,2,0,9,0.3125,,Democrat,8.0,,1.0
3380797665,6,3,2,0.25,0.23024163803654601,Democrat,2.0,10,0.6666666666666666
390551754,4,5,5,0.17647058823529402,0.141864566131904,Democrat,17.0,2,0.4444444444444444
898285410874535937,5,3,3,,,,,,0.375
216548609,8,1,2,0.16666666666666602,0.21015692560811602,Democrat,3.0,7,0.8888888888888888
2516369287,3,3,4,,0.281541807028007,,,2,0.5
2180986699,4,0,6,0.25,0.19822716465432202,Democrat,1.0,10,1.0
141446950,6,3,3,,0.23322428209964802,,,34,0.3333333333333333
167509879,2,0,9,0.078947368421052,0.15121065939736902,Democrat,19.0,6,1.0
245969770,5,3,3,0.25,0.19692517482597602,Democrat,10.0,43,0.625
444349753,4,3,3,0.25,0.217239401374335,Democrat,11.0,4,0.5714285714285714
335047377,6,0,5,,0.17440012830002202,,,26,0.0
1140601999093829632,6,3,2,0.25,0.22037611767379,Democrat,7.0,5,0.6666666666666666
378026124,6,4,0,0.16666666666666602,0.190677182382075,Democrat,3.0,31,0.6
1868296008,3,0,7,0.17857142857142802,0.132504579015878,Democrat,7.0,17,1.0
828644771681943552,3,4,4,0.25,0.16243374093922602,Democrat,5.0,4,0.42857142857142855
290688430,5,1,6,0.32589285714285704,0.283849553389564,Democrat,56.0,14,0.8333333333333334
739837889085902848,5,3,3,0.33333333333333304,0.28180390011401,Democrat,3.0,13,0.625
493641739,7,3,2,0.392857142857142,0.17386698261807101,Democrat,7.0,3,0.7
756502473376927744,5,3,3,0.09375000000000001,0.22855707595547903,Democrat,16.0,9,0.625
848222623,4,3,4,0.125,0.186745812531802,Democrat,2.0,20,0.5714285714285714
294829484,7,2,3,,,,,,0.2222222222222222
195292756,6,0,4,0.28571428571428503,0.20513164200639802,Democrat,7.0,23,1.0
3238093166,3,1,7,0.375,0.235821240353025,Democrat,8.0,23,0.75
483184491,4,2,4,0.39583333333333304,0.269594823004477,Democrat,12.0,20,0.6666666666666666
788428342680838145,4,1,6,,,,,,0.2
1224543291695226880,5,4,1,0.0,0.19635984464243703,Democrat,2.0,7,0.5555555555555556
55298492,5,3,3,0.375,0.215660381356054,Democrat,2.0,2,0.625
231129000,1,0,13,0.16666666666666602,0.05705864255329401,Democrat,6.0,1,1.0
248075173,2,0,8,0.041666666666666005,,Democrat,228.0,,1.0
553150054,6,2,2,0.277777777777777,0.21733367930013,Democrat,9.0,14,0.75
22627214,5,1,4,0.16666666666666602,0.23594125672393002,Democrat,3.0,21,0.8333333333333334
4655725474,9,1,1,0.25,0.200939937103865,Democrat,8.0,5,0.9
1548265628,7,6,0,0.0,0.19871719917216402,Democrat,3.0,18,0.5384615384615384
1693105232,6,1,8,0.1875,0.134246410749048,Democrat,8.0,16,0.8571428571428571
823948633447878656,0,11,2,0.75,0.75219113449785,Republican,33.0,24,1.0
2722159461,8,3,4,0.25,0.19293148397310403,Democrat,1.0,8,0.7272727272727273
756548669013393408,3,2,5,0.375,0.20811667309855203,Democrat,2.0,18,0.6
72458670,1,8,1,0.770833333333333,0.7011888772953011,Republican,12.0,18,0.8888888888888888
30098358,6,5,4,0.16666666666666602,0.07645989590228701,Democrat,3.0,2,0.5454545454545454
4336219349,1,8,2,0.805555555555555,0.625812887972051,Republican,9.0,62,0.8888888888888888
37733742,2,1,8,0.3125,0.17125805420560403,Democrat,4.0,14,0.6666666666666666
55784997,6,1,4,0.125,0.497890011728133,Democrat,2.0,9,0.8571428571428571
3138046333,7,0,5,0.1875,0.23960696025233602,Democrat,4.0,151,1.0
2935352086,7,2,2,,,,,,0.2222222222222222
124232329,6,2,2,0.269230769230769,,Democrat,13.0,,0.75
825235772496154625,3,0,7,,,,,,0.0
783474558124699648,4,4,2,0.1875,0.27179127572550904,Democrat,8.0,14,0.5
380130847,5,4,1,0.14285714285714202,0.16339973364669802,Democrat,7.0,11,0.5555555555555556
19088152,7,3,1,0.21428571428571402,0.221717834811187,Democrat,7.0,35,0.7
129833154,3,5,3,0.08333333333333301,0.33385604122733503,Democrat,3.0,34,0.375
27756527,5,1,5,0.15,0.17440242204384201,Democrat,5.0,1,0.8333333333333334
3720171979,1,0,11,0.39583333333333304,0.365891259532211,Democrat,12.0,4,1.0
2807769655,5,2,5,0.17857142857142802,0.189982486386281,Democrat,7.0,17,0.7142857142857143
2912992801,8,1,1,0.25,0.16733501371269402,Democrat,1.0,15,0.8888888888888888
2960463075,3,5,2,0.25,0.204975991660951,Democrat,1.0,31,0.375
15444711,0,10,1,0.8097826086956521,0.699692407335433,Republican,46.0,10,1.0
334112229,7,1,3,0.25,0.254369579800241,Democrat,5.0,75,0.875
897946928842977280,6,2,2,0.33333333333333304,0.16643778138467502,Democrat,3.0,9,0.75
53679382,7,1,2,0.204545454545454,0.23189237528619502,Democrat,11.0,75,0.875
77007129,9,2,2,0.25,0.18892480056712901,Democrat,1.0,3,0.8181818181818182
2379621469,4,2,4,,0.241337012738182,,,94,0.3333333333333333
44146501,5,3,4,0.140625,0.22282714727291103,Democrat,16.0,4,0.625
987816354,6,1,3,0.16666666666666602,0.24114827681060502,Democrat,6.0,32,0.8571428571428571
534609625,2,3,5,0.10714285714285701,0.271224164853612,Democrat,7.0,10,0.4
250285891,3,1,8,0.375,0.207544174510807,Democrat,10.0,26,0.75
212247609,6,1,3,0.21428571428571402,0.18006699036178,Democrat,7.0,27,0.8571428571428571
541681747,7,1,6,0.21875000000000003,0.21059612267211802,Democrat,8.0,10,0.875
970398272467615744,2,4,4,0.892857142857142,0.635391783406081,Republican,7.0,2,0.6666666666666666
4861743075,5,0,6,0.0625,0.23779552409672502,Democrat,4.0,28,1.0
59963295,0,0,12,0.119565217391304,0.0,Democrat,23.0,1,0.5
353513434,5,1,4,0.0,0.380533871559857,Democrat,2.0,2,0.8333333333333334
628524513,8,2,3,0.25,0.18754089168989602,Democrat,2.0,6,0.8
411349665,4,1,9,0.25,0.05168397641873,Democrat,2.0,2,0.8
16649350,2,0,8,0.25,0.240596001534182,Democrat,1.0,1,1.0
397393302,0,3,7,0.25,,Democrat,6.0,,0.0
16551206,7,1,2,0.2,0.247373741288391,Democrat,5.0,11,0.875
64598597,4,2,6,0.0,0.23139728805269202,Democrat,1.0,23,0.6666666666666666
30681172,4,2,7,0.388888888888888,0.165971931391406,Democrat,9.0,14,0.6666666666666666
2233061046,5,1,4,0.27702702702702703,,Democrat,37.0,,0.8333333333333334
575352444,5,4,4,0.18548387096774102,0.18880223362016701,Democrat,31.0,52,0.5555555555555556
16069383,3,4,3,0.416666666666666,0.218199698419954,Democrat,3.0,24,0.42857142857142855
952603438432555009,7,1,3,,,,,,0.125
528044985,3,2,6,0.25,,Democrat,2.0,,0.6
13145242,6,3,1,0.3125,0.17861879956544102,Democrat,4.0,13,0.6666666666666666
120589645,4,3,3,,0.207627012639181,,,53,0.42857142857142855
44170811,0,35,1,0.8557692307692301,0.7547457856784131,Republican,26.0,21,1.0
3403645486,0,0,11,0.291666666666666,0.16919960372633203,Democrat,48.0,4,0.5
520344647,5,2,4,0.295454545454545,0.176329174930998,Democrat,11.0,25,0.7142857142857143
909523741,4,2,4,0.216666666666666,0.18933420729295602,Democrat,15.0,24,0.6666666666666666
89003499,9,2,2,0.1875,0.22415038199184803,Democrat,8.0,112,0.8181818181818182
474925467,9,2,3,0.194444444444444,0.21456677956456602,Democrat,9.0,5,0.8181818181818182
603025587,2,5,6,0.33695652173913004,,Democrat,46.0,,0.2857142857142857
25680726,8,2,2,0.305555555555555,0.21815131450267003,Democrat,9.0,43,0.8
814046047546679296,0,14,1,,,,,,1.0
360285166,6,1,4,0.09016393442622901,0.19699815110690602,Democrat,61.0,62,0.8571428571428571
15887287,3,1,7,0.25,0.167605366386017,Democrat,4.0,8,0.75
1963251169,7,1,2,,,,,,0.125
411643866,0,7,3,0.625,0.703372180723405,Republican,2.0,19,1.0
392000744,4,4,2,0.392857142857142,0.21653287105649302,Democrat,7.0,24,0.5
57790965,6,1,4,0.28125,0.22719591286957602,Democrat,8.0,29,0.8571428571428571
31074664,5,2,4,0.208333333333333,0.290874253240269,Democrat,6.0,3,0.7142857142857143
30234319,3,5,3,0.1875,0.193054379759297,Democrat,8.0,46,0.375
305699141,10,2,1,0.16666666666666602,0.134711697494158,Democrat,3.0,9,0.8333333333333334
253840360,9,1,1,0.1875,0.20087601205871403,Democrat,8.0,9,0.9
2895893195,5,3,3,0.05747126436781601,0.20934539937673902,Democrat,87.0,22,0.625
16055468,4,2,4,0.21428571428571402,0.19276151135496503,Democrat,14.0,7,0.6666666666666666
71090136,4,2,4,0.44444444444444403,,Democrat,9.0,,0.6666666666666666
117772496,5,1,4,0.25,0.11782769836491201,Democrat,8.0,5,0.8333333333333334
67919206,2,0,8,,,,,,0.0
16174854,3,4,3,0.875,0.699714446401817,Republican,8.0,14,0.5714285714285714
54731329,7,0,4,0.35000000000000003,0.24340225923998302,Democrat,5.0,3,1.0
125131962,4,5,2,0.25,0.274939296552107,Democrat,6.0,32,0.4444444444444444
35395312,3,4,3,0.194444444444444,0.40274568592354704,Democrat,9.0,44,0.42857142857142855
158124377,7,2,2,0.36363636363636304,0.27981049892739,Democrat,11.0,36,0.7777777777777778
306460888,4,5,2,0.164285714285714,0.24551448953257002,Democrat,35.0,112,0.4444444444444444
1080602371,9,2,0,0.31481481481481405,0.42547447614411404,Democrat,27.0,258,0.8181818181818182
1653279235,5,1,6,0.125,0.24459246475598703,Democrat,4.0,12,0.8333333333333334
