index,Democrat,Republican,Ambigious,i_score,party
3315322367,1,3,7,0.46875000000000006,Democrat
399837603,1,7,7,0.7142857142857141,Republican
298847971,0,4,8,0.477272727272727,Democrat
3050105622,2,6,4,,
109298004,1,4,5,0.5530303030303031,Republican
1514281045,2,2,6,,
615756387,1,3,6,,
2903282867,1,8,1,,
614736279,1,5,5,0.8690476190476191,Republican
555395202,4,1,6,0.211538461538461,Democrat
435510342,4,5,4,0.125,Democrat
1096145328,6,5,2,0.34615384615384603,Democrat
250212097,9,5,2,0.277777777777777,Democrat
2466167059,1,3,7,0.7333333333333331,Republican
22497696,5,3,5,0.18055555555555503,Democrat
2471528772,0,2,9,0.8541666666666661,Republican
26486357,1,3,7,0.08333333333333301,Democrat
597864161,0,5,5,0.958333333333333,Republican
754151930,0,4,6,,
76181125,7,4,2,0.25,Democrat
1356010044,0,4,6,0.8636363636363631,Republican
29863037,0,6,4,0.6000000000000001,Republican
829667452585910272,7,5,3,0.25,Democrat
804878809782775808,0,5,7,,
3146419246,1,7,2,,
32984890,1,6,5,0.7142857142857141,Republican
776767317141258240,1,6,3,0.625,Republican
17591448,1,4,6,,
236858649,0,7,3,0.75,Republican
1553255852,0,2,8,0.9166666666666661,Republican
826575192738656257,0,8,2,,
2170881018,0,7,3,,
32830307,4,4,4,,
808667485457305600,1,2,7,1.0,Republican
1024142564,10,5,5,,
935879360229330946,2,6,4,,
368976326,1,5,5,0.767857142857142,Republican
1554276648,6,5,3,0.0,Democrat
17751422,0,8,2,0.7916666666666661,Republican
22645697,13,3,4,0.2,Democrat
533270802,2,6,5,0.962121212121212,Republican
21572351,3,9,7,0.5687500000000001,Republican
3094576717,0,11,3,,
180705418,0,2,9,0.6818181818181811,Republican
860834695,0,5,7,0.769230769230769,Republican
2251214227,1,3,6,,
594054544,5,3,6,0.33333333333333304,Democrat
33278078,1,0,18,0.41071428571428503,Democrat
959662031077978112,0,6,5,,
65045387,1,5,5,0.7738095238095231,Republican
81866750,0,6,6,0.9097222222222221,Republican
553263984,0,6,4,0.9166666666666661,Republican
36575786,1,5,6,0.259615384615384,Democrat
902738071,0,5,6,1.0,Republican
99045069,6,2,6,0.35714285714285704,Democrat
1345192304,1,1,8,,
269518120,1,7,2,0.28571428571428503,Democrat
3008618936,0,0,10,0.48076923076923006,Democrat
443990930,7,3,6,0.25,Democrat
774817964,9,2,5,0.25,Democrat
797207016448081920,2,8,1,0.75,Republican
109930869,1,5,6,0.8095238095238091,Republican
16179012,5,7,1,0.21428571428571402,Democrat
26262458,2,6,3,0.25,Democrat
845299930423947265,8,5,3,,
424485775,0,7,6,0.9500000000000001,Republican
1619222257,8,3,3,0.27083333333333304,Democrat
15809727,7,3,5,0.23684210526315702,Democrat
736183905276071936,41,0,0,,
1043552384,3,7,3,0.827586206896551,Republican
399011855,1,1,15,0.25,Democrat
974893268,4,4,4,0.75,Republican
2487415155,6,6,2,0.25,Democrat
866552446461419520,1,5,4,0.8653846153846151,Republican
626239096,4,6,3,0.14795918367346902,Democrat
28398850,0,4,7,0.8888888888888881,Republican
97140744,0,6,6,0.7604166666666661,Republican
17303820,4,4,4,,
773687671243825154,5,7,2,,
32490080,5,6,3,0.2,Democrat
3207736077,0,5,5,0.75,Republican
737101233995948032,0,3,7,0.866666666666666,Republican
1689190476,2,4,5,,
742018530674151424,1,7,3,0.8571428571428571,Republican
870670477,1,6,6,,
923354220,0,5,5,,
606008946,1,2,7,0.9375,Republican
70011605,0,7,3,,
288610880,6,3,5,0.1875,Democrat
2711791104,0,0,11,0.75,Republican
416500509,3,4,3,,
2480833070,0,6,6,0.7763157894736841,Republican
51273261,1,5,6,0.8125,Republican
830122476,2,3,6,0.75,Republican
23094763,6,7,6,0.30000000000000004,Democrat
66565598,0,3,7,0.6875,Republican
797807646623596545,2,4,5,,
27164836,2,4,4,0.9375,Republican
1431656456,5,3,4,0.30000000000000004,Democrat
844008201863544833,3,5,3,,
15554922,12,6,2,0.275,Democrat
822793198632214530,0,12,1,,
796782812032417792,1,4,6,0.161764705882352,Democrat
623134502,0,4,7,,
590126852,0,6,4,,
924519457,2,7,5,0.5416666666666661,Republican
291125342,1,3,7,,
257983463,2,4,5,0.785714285714285,Republican
1283339534,1,7,4,0.8125,Republican
2752916118,0,3,7,,
1105235582,7,7,4,0.3125,Democrat
20754187,0,5,5,0.875,Republican
178232832,3,2,5,,
2349249432,1,4,5,,
387948805,2,3,7,0.861111111111111,Republican
156458952,1,2,7,0.25,Democrat
48194782,4,4,4,,
9874942,9,4,4,0.36764705882352905,Democrat
33728712,7,4,6,0.23611111111111102,Democrat
997881632,2,6,4,,
870769841497452544,2,4,5,0.1875,Democrat
863666070090993664,1,11,3,,
732352453,4,5,4,0.0,Democrat
19571797,0,1,10,0.9,Republican
327003098,1,4,6,,
2569516854,0,5,5,0.669117647058823,Republican
292980792,1,2,7,,
360110392,4,6,3,0.2,Democrat
375387441,7,4,1,0.266666666666666,Democrat
793916902321946624,0,15,1,,
45906789,0,8,4,0.28571428571428503,Democrat
82495475,0,9,3,0.6000000000000001,Republican
69608224,0,2,8,,
3194881206,0,3,7,,
3182199188,0,6,5,0.8125,Republican
33128579,5,4,5,0.25,Democrat
234493351,0,7,5,0.75,Republican
966711968613785600,0,4,6,0.7812500000000001,Republican
805815355348291584,0,8,4,,
724596416,0,0,12,,
414420482,9,4,7,0.25,Democrat
2763745062,0,5,6,,
262710048,4,1,6,0.17500000000000002,Democrat
37737068,4,8,4,0.875,Republican
40007525,3,2,7,0.228448275862068,Democrat
41309526,1,8,3,0.25,Democrat
709156442792570881,5,6,3,,
825124160749830144,11,4,4,0.1875,Democrat
254434148,5,6,3,0.21875000000000003,Democrat
827011184469512192,4,5,3,0.125,Democrat
928272883,1,11,0,0.078947368421052,Democrat
397873784,2,3,5,,
912716880,3,5,3,0.0,Democrat
54945063,0,6,6,0.846153846153846,Republican
32352896,1,4,5,1.0,Republican
627762974,1,10,0,0.828125,Republican
911769154700619776,0,7,5,,
2440009922,1,7,4,,
33806151,4,5,4,0.18649041191357202,Democrat
860477500153098240,0,8,2,,
191906831,4,4,5,0.194444444444444,Democrat
2500194599,6,4,4,0.215589821137977,Democrat
3359748969,0,10,2,0.85,Republican
463164378,0,2,8,0.8437500000000001,Republican
345500737,1,5,4,,
17221703,7,5,4,,
1350140299,1,5,5,,
3664551443,0,3,7,0.833333333333333,Republican
4926072985,3,4,5,0.25609756097560904,Democrat
1624674842,2,5,4,0.28125,Democrat
2277070657,0,3,8,0.9687500000000001,Republican
46053827,6,4,4,0.1875,Democrat
2245635728,0,7,3,0.707299557668661,Republican
759119132801368064,0,4,8,0.6911764705882351,Republican
775156548502814724,0,9,2,,
2725164777,2,9,1,,
937775696591515648,0,4,6,0.9375,Republican
16102059,1,4,6,0.6666666666666661,Republican
23737528,4,2,7,0.5,Republican
35699444,1,1,10,0.625,Republican
1101691369,0,4,8,1.0,Republican
3100018403,3,5,7,0.225,Democrat
143195074,4,4,6,0.28571428571428503,Democrat
3454876468,6,1,7,0.25,Democrat
40751245,0,6,7,,
289976042,4,2,8,0.208333333333333,Democrat
2838863979,1,4,5,0.958333333333333,Republican
20379471,4,5,4,0.28125,Democrat
977405538,11,3,5,0.21428571428571402,Democrat
23897659,4,3,5,0.3125,Democrat
1205791842,2,5,5,0.7142857142857141,Republican
3018148082,0,11,1,,
1138187812086456320,0,8,3,1.0,Republican
2521590435,7,2,7,0.308823529411764,Democrat
1143195417963896832,0,4,7,0.875,Republican
2511759297,2,12,0,0.7916666666666661,Republican
87770390,5,1,6,,
314331534,0,8,3,0.785714285714285,Republican
2597530867,9,3,8,0.3125,Democrat
32676418,5,7,3,0.321428571428571,Democrat
513686710,2,6,5,0.36842105263157804,Democrat
408888805,3,3,4,,
3232915392,0,0,10,0.7000000000000001,Republican
78606612,2,10,1,0.277777777777777,Democrat
865178179505463296,3,5,6,0.263888888888888,Democrat
1858789885,2,6,5,0.25,Democrat
79627554,1,3,6,0.5625,Republican
18205127,0,10,4,0.75,Republican
16843519,1,2,7,0.829051383399209,Republican
368985302,8,3,4,0.33333333333333304,Democrat
22040852,7,4,4,0.25,Democrat
3028115019,1,4,5,0.9375,Republican
3189170496,1,1,8,0.956439393939393,Republican
29747246,1,5,4,,
3366877630,5,2,11,,
19220761,2,4,4,0.625,Republican
756667893375533058,0,8,5,,
126197204,0,2,9,0.7916666666666661,Republican
1088224111556476933,0,6,4,,
335491520,2,6,2,0.206521739130434,Democrat
266920865,0,7,5,0.833333333333333,Republican
354557585,3,8,0,0.35714285714285704,Democrat
16057834,4,7,1,0.25,Democrat
245080670,3,4,3,0.1875,Democrat
34327323,0,2,9,,
211013755,2,8,2,,
129237568,7,4,3,0.22916666666666602,Democrat
49408159,3,5,3,0.24285714285714202,Democrat
1240428841,5,6,2,0.125,Democrat
862473342435160064,0,6,6,0.7812500000000001,Republican
799163988,0,5,6,0.7884615384615381,Republican
814666241050812416,0,10,2,0.805555555555555,Republican
25822871,7,3,7,0.25,Democrat
7301112,4,8,3,,
203300903,1,7,4,0.9166666666666661,Republican
4217721912,0,6,4,,
791687818842025984,2,7,4,0.7812500000000001,Republican
1111461477217640448,0,3,8,0.9,Republican
27268129,1,1,8,0.9444444444444441,Republican
4874396598,1,7,3,0.5769230769230761,Republican
2909960504,0,4,8,0.802083333333333,Republican
786743616404238338,1,4,7,,
33502777,4,3,4,0.225,Democrat
294848992,7,5,1,0.33333333333333304,Democrat
32950556,1,1,8,0.875,Republican
2809753898,2,3,7,0.8,Republican
826010203334270976,0,3,7,0.9166666666666661,Republican
38244331,0,5,6,0.8125,Republican
816556390793801729,0,14,1,,
452631394,0,5,6,0.928571428571428,Republican
3235067026,0,2,8,0.7000000000000001,Republican
852769323462479872,0,1,9,0.7875000000000001,Republican
796452764272332800,2,5,3,0.75,Republican
365127158,2,5,6,,
1157902490,2,7,1,,
971771840304701440,0,2,8,1.0,Republican
2468329670,0,2,8,,
515468167,9,1,6,0.17857142857142802,Democrat
837910357473656832,0,5,5,,
894939000909312000,1,8,2,0.847014925373134,Republican
17679594,4,5,4,0.239130434782608,Democrat
794924614405292032,0,7,7,0.8804347826086951,Republican
360184460,2,5,3,,
23901372,2,4,4,0.25,Democrat
60429918,1,3,7,0.6875,Republican
266103018,10,2,9,,
60645979,4,5,2,0.25,Democrat
243277940,0,2,8,0.8,Republican
359010086,3,8,3,,
3011793534,1,6,7,0.765151515151515,Republican
28874412,0,2,9,0.9841549295774641,Republican
593974508,9,4,2,0.16666666666666602,Democrat
42769580,0,6,5,,
920382948267868160,1,3,6,0.8437500000000001,Republican
46148896,2,7,2,,
27725384,0,5,5,0.5,Republican
882361039203041281,0,5,6,,
2945681430,1,6,4,,
246236170,1,5,4,,
55511197,3,2,6,0.28571428571428503,Democrat
2705397287,0,5,8,0.65625,Republican
4013253613,6,6,1,0.259615384615384,Democrat
873482170484101120,0,3,7,0.861111111111111,Republican
368984859,0,8,4,0.794117647058823,Republican
280756200,1,6,4,1.0,Republican
752627101698850816,1,4,6,1.0,Republican
204461167,6,6,2,0.208333333333333,Democrat
4895640252,0,4,6,,
402912676,2,4,4,0.7291666666666661,Republican
30697593,2,5,5,0.296875,Democrat
183430677,8,4,2,0.25,Democrat
2240891768,1,6,3,0.7058823529411761,Republican
912378929318694913,0,6,4,,
117233475,5,7,1,,
34977447,4,4,3,0.34375000000000006,Democrat
874648991434022913,4,4,4,,
1031216544104235014,1,5,6,,
24467920,4,5,2,0.75,Republican
1081990029487017985,0,5,6,,
1178708603290767361,1,3,6,,
393084592,2,12,1,0.5625,Republican
2477129496,3,7,3,0.3125,Democrat
3063755921,0,10,5,,
764601975505911808,0,3,7,,
481763872,0,4,8,0.75,Republican
193198426,1,3,6,,
226822479,2,6,3,,
870179510,0,4,6,,
444919661,1,8,1,,
1364640331,0,6,5,0.6666666666666661,Republican
26546427,0,6,5,0.85,Republican
2990463080,0,1,9,,
2431306084,1,9,3,0.75,Republican
731981587,10,3,3,0.25,Democrat
250182919,5,4,5,0.25,Democrat
2424605815,2,7,3,0.8372093023255811,Republican
14682750,0,9,3,1.0,Republican
3369981640,0,6,4,0.625,Republican
397742979,6,3,6,0.323529411764705,Democrat
2613973854,6,3,8,0.30769230769230704,Democrat
2974235014,0,7,4,0.8125,Republican
722277247474864128,1,4,6,1.0,Republican
180013141,0,6,5,0.785714285714285,Republican
954085044347461633,0,9,3,,
805879739101618176,1,8,1,0.726350636613416,Republican
423944488,0,2,8,,
26094742,2,5,4,0.19197198326344903,Democrat
838858952,6,1,6,0.30000000000000004,Democrat
979068289,2,5,5,0.875,Republican
716428958649212928,1,6,5,,
14575130,1,1,9,0.53235294117647,Republican
500334396,0,2,8,0.9603658536585361,Republican
3374049982,0,7,3,0.794117647058823,Republican
15430114,7,2,7,0.22916666666666602,Democrat
1057010872273588224,0,11,1,0.866666666666666,Republican
18253040,11,4,4,0.17857142857142802,Democrat
923191453165203456,0,5,8,,
18884389,3,7,2,0.1875,Democrat
847756609,0,5,6,0.875,Republican
1093063754,1,6,4,0.75,Republican
83960345,9,2,6,0.298387096774193,Democrat
486792815,1,6,4,,
3032782757,5,0,6,0.22972972972972902,Democrat
840455929,3,7,1,0.25,Democrat
63162490,4,5,2,0.25,Democrat
3440117419,0,4,7,0.708333333333333,Republican
3154997494,1,7,5,0.8250000000000001,Republican
856300085650575360,3,7,3,0.375,Democrat
121490412,3,7,1,0.21428571428571402,Democrat
274218971,0,6,5,0.962121212121212,Republican
808189861,9,6,2,0.18055555555555503,Democrat
19398281,8,4,3,0.17857142857142802,Democrat
633466950,0,5,5,0.803571428571428,Republican
441010833,2,5,4,0.25,Democrat
25678238,5,7,4,,
891097976,0,2,8,0.625,Republican
828054799610437632,1,3,7,0.875,Republican
1404757597,1,1,8,0.75,Republican
536899467,0,5,7,0.75,Republican
1061982044840960002,0,11,1,,
96894306,4,3,7,0.375,Democrat
65828041,1,3,8,0.770833333333333,Republican
2364367428,1,6,4,0.625,Republican
839466655193399299,0,4,8,,
3317452003,1,11,3,,
2788925709,4,4,2,0.375,Democrat
9311112,8,5,3,0.25,Democrat
18143008,1,4,6,0.7222222222222221,Republican
929536924074893312,1,5,6,0.708333333333333,Republican
48179204,1,2,7,0.6875,Republican
35983135,1,1,8,0.75,Republican
3888630515,0,5,5,0.7884615384615381,Republican
81204647,1,4,7,0.866666666666666,Republican
824276715018981376,8,0,9,0.24118079659319402,Democrat
813052072010645505,2,4,4,,
28051710,0,3,7,,
706649659071205377,1,4,5,,
858173876,0,7,4,1.0,Republican
772927575630942208,3,4,5,0.375,Democrat
48566603,7,7,2,0.8484848484848481,Republican
402176179,0,8,4,0.875,Republican
312112026,4,6,3,0.13636363636363602,Democrat
552826541,8,4,4,0.375,Democrat
407616996,0,1,10,0.9687500000000001,Republican
757016501266190336,1,4,5,0.75,Republican
97907404,3,1,8,0.25,Democrat
580392600,0,1,9,,
36825596,2,5,3,0.3125,Democrat
2582951192,2,2,6,0.653580874670458,Republican
27122356,0,2,8,0.75,Republican
846552248,1,5,4,1.0,Republican
121824197,6,4,6,0.25,Democrat
40081743,6,7,3,0.36538461538461503,Democrat
789638194727837696,0,3,8,,
39584513,2,0,8,,
961634492,0,3,7,0.818181818181818,Republican
875800820167712768,1,4,7,0.625,Republican
2389271474,2,4,5,0.375,Democrat
441473972,0,7,4,0.678571428571428,Republican
431766511,1,2,7,0.875,Republican
1140756731686989825,1,1,9,,
2669447159,5,2,8,0.33333333333333304,Democrat
96047815,6,7,2,0.07142857142857101,Democrat
200412787,1,4,5,0.8636363636363631,Republican
869227265858600960,0,5,5,0.9292452830188671,Republican
2765698513,1,10,4,,
35862569,8,5,3,,
155059665,1,4,5,0.7000000000000001,Republican
1100820309161230337,0,5,6,,
798974540260917248,6,4,4,0.16666666666666602,Democrat
1295417186,0,1,9,0.693689933014841,Republican
785669355686154241,5,2,5,,
27781958,3,7,6,0.25,Democrat
173278051,1,7,3,0.9166666666666661,Republican
50100754,4,6,2,,
42640272,2,5,7,0.20467462758742602,Democrat
247155980,6,4,3,0.234375,Democrat
19757443,2,6,4,0.736111111111111,Republican
797088709350932480,1,8,3,0.8571428571428571,Republican
2509097822,0,4,6,0.785714285714285,Republican
59365196,1,7,4,0.910714285714285,Republican
49475722,2,5,4,,
890621899167981570,10,1,5,,
77608283,4,6,3,,
522594399,0,10,3,0.6666666666666661,Republican
336293084,0,5,6,1.0,Republican
256804632,1,5,6,,
1941083934,2,6,3,,
2893868971,0,10,2,,
898712108,1,1,9,0.75,Republican
1305956310,2,6,5,0.75,Republican
69706996,7,4,7,0.33333333333333304,Democrat
314551800,0,6,6,0.75,Republican
3751341557,0,7,6,0.9166666666666661,Republican
1451810424,0,3,8,0.583333333333333,Republican
121566886,2,5,6,0.625,Republican
390954665,4,8,1,0.16666666666666602,Democrat
744217705,1,3,8,,
627865229,1,5,7,1.0,Republican
80879577,0,4,7,,
362161466,6,3,8,0.25,Democrat
2728508529,2,5,5,0.8653846153846151,Republican
20532268,2,6,5,0.7187500000000001,Republican
16622854,10,4,6,,
42871048,3,8,7,0.9166666666666661,Republican
719356580,0,4,10,0.734042553191489,Republican
3718430115,0,11,2,0.8676470588235291,Republican
23443030,0,10,4,0.5,Republican
343713693,0,4,9,,
776847565904027648,2,10,2,0.892857142857142,Republican
10294982,4,9,3,,
855354349,1,12,0,1.0,Republican
544863242,0,6,7,0.678571428571428,Republican
716753776917553152,1,7,4,,
106016460,9,7,2,0.276315789473684,Democrat
249435235,0,9,6,0.895833333333333,Republican
982399605756317696,0,8,8,0.8571428571428571,Republican
43750097,10,3,8,0.28947368421052605,Democrat
703242030562963456,0,13,0,,
42790269,4,8,3,0.30000000000000004,Democrat
55586960,5,3,6,0.28571428571428503,Democrat
1084845088193343490,1,6,6,,
127122957,6,3,6,0.375,Democrat
25559389,8,4,5,0.25263157894736804,Democrat
24232927,1,6,7,1.0,Republican
835653789222756352,1,9,5,0.875,Republican
52558848,1,5,7,0.9125000000000001,Republican
700310617,4,5,6,,
817113334885580800,1,11,1,0.325,Democrat
401370410,0,6,6,,
3185277406,0,2,12,0.9642857142857141,Republican
475564974,4,6,10,0.29411764705882304,Democrat
1112315155,1,9,5,0.6666666666666661,Republican
519897737,4,16,1,0.7203947368421051,Republican
987285266,1,3,10,0.829545454545454,Republican
1430774198,0,8,5,0.875,Republican
3082975195,1,11,3,0.18181818181818102,Democrat
23257393,1,2,8,0.803571428571428,Republican
64783801,1,4,9,,
2981529051,0,8,4,0.9500000000000001,Republican
72583878,10,5,7,0.125,Democrat
80224648,0,1,12,,
3406475950,1,7,6,,
15532183,6,6,2,,
1110525402,0,3,8,0.775,Republican
889645690300903424,1,5,9,0.833333333333333,Republican
415067973,2,6,5,0.65625,Republican
1948110505,6,1,9,0.191666666666666,Democrat
865300661805645824,2,4,8,,
327394044,5,8,4,0.3125,Democrat
2610629060,0,10,1,,
71969435,4,3,6,0.21428571428571402,Democrat
194073058,2,6,6,0.7884615384615381,Republican
54237828,0,4,9,0.842105263157894,Republican
838783349225320452,3,7,2,,
17190931,6,2,7,0.208333333333333,Democrat
1969854638,1,3,10,0.833333333333333,Republican
776893695455072256,3,5,4,0.279411764705882,Democrat
100532776,2,4,7,,
36400108,0,2,12,0.75,Republican
46224811,9,6,2,0.1875,Democrat
939183506214739968,2,2,7,0.785714285714285,Republican
823110488,0,1,10,0.75,Republican
1028347375,8,7,6,0.342105263157894,Democrat
19328965,0,2,10,,
26557487,4,7,3,,
2733369571,1,10,4,,
24119977,1,7,8,0.75,Republican
783487172087193600,0,2,10,0.717391304347826,Republican
2295712925,6,5,3,0.18478260869565202,Democrat
2259421699,0,5,7,,
91025286,2,7,7,0.125,Democrat
95859298,0,0,11,,
127624018,14,1,6,0.0,Democrat
821464321817542657,1,7,6,,
471482049,0,3,10,0.785714285714285,Republican
27544019,0,7,7,0.7352941176470581,Republican
42213313,4,5,4,0.269230769230769,Democrat
1055593199517999104,2,6,5,,
1264970234,2,5,7,,
917453906,1,4,7,0.9,Republican
2948743309,0,1,10,,
127059327,2,1,9,0.6696797733226121,Republican
1365975576,3,11,1,,
17991533,0,5,7,0.967105263157894,Republican
37050654,1,4,7,0.8191489361702121,Republican
2213767332,2,7,6,0.94551282051282,Republican
526715221,2,8,6,0.875,Republican
1287204019,1,6,5,0.7067670476669261,Republican
910823640,0,5,8,0.875,Republican
24967399,5,3,7,0.1875,Democrat
829096291489640448,0,5,6,0.8571428571428571,Republican
2149200037,5,7,5,0.192853669295793,Democrat
3291571087,1,9,5,,
3080926423,0,4,7,0.8,Republican
2891335724,0,2,10,,
63603448,1,6,9,0.75,Republican
136673567,6,8,3,,
38284810,2,8,5,0.734375,Republican
253721313,8,3,6,0.0,Democrat
736708840465518592,1,7,5,,
425461977,2,8,6,0.8125,Republican
920409155269259265,1,8,6,,
4833720963,0,7,7,0.928571428571428,Republican
1391563946,0,6,7,,
95351116,2,7,5,0.8541666666666661,Republican
1062949627,1,8,5,,
338609157,6,10,5,0.375,Democrat
1114932553797001216,0,2,10,0.861111111111111,Republican
454021273,2,5,6,0.643025890847962,Republican
851974080,0,9,5,0.785714285714285,Republican
19869059,3,4,6,,
3731195542,0,8,6,0.7142857142857141,Republican
912035842436341760,1,9,4,0.769650655021834,Republican
38544393,7,4,7,0.25,Democrat
3321917305,6,5,5,0.22222222222222202,Democrat
2544027795,0,10,5,0.8194444444444441,Republican
541313478,1,5,7,0.8522727272727271,Republican
2775281293,5,2,14,0.375,Democrat
3058797884,0,1,10,1.0,Republican
3389758539,0,10,3,0.576440621739783,Republican
