ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
412382,0.2430818264747304,0.7667112773976946,Garamendi,Democrat,rank-and-file Democrat,48,493,269,678
400162,0.06778800721321084,0.8211843356068846,Grijalva,Democrat,progressive Democratic leader,42,957,219,1087
400170,0.141589791557693,0.632280458970251,Hastings,Democrat,progressive Democrat,13,356,75,123
400641,0.23059868906884784,0.6486026041298116,Higgins [NY26],Democrat,rank-and-file Democrat,20,422,281,531
412511,0.16905697400133254,0.7895002379399098,Huffman,Democrat,moderate Democratic leader,36,669,237,812
412730,0.057058642553294285,0.8145720172373765,Jayapal,Democrat,progressive Democratic leader,37,669,212,1410
412199,0.13017074642767193,0.8083697229007368,Johnson [GA4],Democrat,progressive Democratic leader,35,689,248,1341
412684,0.157368325137137,0.6627178415418924,Khanna,Democrat,rank-and-file Democrat,35,824,132,316
400232,0.22682769097980152,0.481685314183139,Larsen,Democrat,rank-and-file Democrat,16,361,115,186
412616,0.1879503186432577,0.7676112200879498,Lieu,Democrat,rank-and-file Democrat,56,768,237,631
400245,0.22978615094679514,0.7894572716405016,Lofgren,Democrat,moderate Democratic leader,34,444,209,525
412521,0.10505894935411132,0.7649456496443926,Lowenthal,Democrat,progressive Democrat,17,767,203,674
412562,0.23825976654267475,0.6837822866895259,Maloney [NY18],Democrat,rank-and-file Democrat,31,276,198,394
400663,0.19176787861875916,0.7058019162856289,Matsui,Democrat,rank-and-file Democrat,31,507,267,714
400259,0.17899496078595512,0.5849823008245362,McCollum,Democrat,rank-and-file Democrat,19,575,161,275
412728,0.19543706196249158,0.646609991140496,McEachin,Democrat,rank-and-file Democrat,21,312,149,287
412189,0.1853368464390125,0.32802072638846375,McNerney,Democrat,moderate Democratic follower,21,409,84,146
412560,0.13990524081626843,0.8800899408771273,Meng,Democrat,progressive Democratic leader,46,761,254,1742
400295,0.011976773589817583,0.6539297601474006,Norton,Democrat,progressive Democrat,129,1855,229,405
412685,0.30219049014947125,0.7724088963411471,Panetta,Democrat,centrist Democrat,43,692,256,587
412192,0.2797759692741051,0.5177846525137719,Perlmutter,Democrat,rank-and-file Democrat,15,343,189,209
412523,0.3266278025779618,0.6893543218758964,Peters,Democrat,centrist Democrat,34,511,173,271
412307,0.21541837466268318,0.46279086469489156,Pingree,Democrat,rank-and-file Democrat,25,614,117,199
412585,0.12702503747168925,0.7625310428812262,Pocan,Democrat,progressive Democrat,27,746,227,876
412331,0.17820407642564814,0.8752642609614649,Quigley,Democrat,moderate Democratic leader,24,502,393,1406
400347,0.1355058447313741,0.7056486819234816,Roybal-Allard,Democrat,progressive Democrat,17,583,219,390
412519,0.2869277965133194,0.7311172999945753,Ruiz,Democrat,centrist Democrat,60,283,258,575
400350,0.170172568180462,0.7531832896070234,Rush,Democrat,rank-and-file Democrat,52,584,301,974
400352,0.31078907881755413,0.607700738841057,Ryan [OH13],Democrat,centrist Democrat,33,508,128,238
400360,0.04836704670307333,0.9445988818194835,Schakowsky,Democrat,progressive Democratic leader,55,961,381,1705
400361,0.1858128462483524,0.748429688216952,Schiff,Democrat,rank-and-file Democrat,30,427,245,1023
412186,0.1972560858243737,0.34881028944927533,Sires,Democrat,moderate Democratic follower,11,599,74,116
400379,0.12587952510422531,0.5563075447844655,Smith [WA9],Democrat,progressive Democrat,28,466,150,223
412259,0.19119888622080347,0.9615176673929904,Speier,Democrat,moderate Democratic leader,52,419,269,2036
412717,0.2516613757105465,0.7196600478317539,Suozzi,Democrat,rank-and-file Democrat,21,794,379,846
412520,0.12317814593108065,0.781616087752508,Takano,Democrat,progressive Democratic leader,38,631,254,817
400403,0.2645463128449674,0.9468536818130305,Thompson [CA5],Democrat,moderate Democratic leader,48,417,345,1346
412319,0.2090179635249118,0.8381422290100556,Tonko,Democrat,moderate Democratic leader,33,635,290,864
412617,0.21767743677291174,0.6317943427686842,Torres [CA35],Democrat,rank-and-file Democrat,34,307,218,530
412239,0.20665872261438792,0.6845148735081485,Welch,Democrat,rank-and-file Democrat,30,645,226,409
400189,0.25795340667443606,0.28100837917402954,Hoyer,Democrat,moderate Democratic follower,11,48,23,28
412272,0.18873189104739316,0.8348725445951979,Connolly,Democrat,moderate Democratic leader,56,611,319,1050
412708,0.09072755103752307,0.6046889452016004,Raskin,Democrat,progressive Democrat,27,779,203,442
412529,0.2350963313743557,0.7727414176986062,Frankel,Democrat,moderate Democratic leader,13,367,320,909
412607,0.17996122520406568,0.7789327608839465,Adams,Democrat,moderate Democratic leader,45,499,270,1090
412516,0.22828774819671024,0.8046095208985838,Brownley,Democrat,moderate Democratic leader,57,617,244,900
412537,0.3156322036303183,0.5552957077442552,Bustos,Democrat,centrist Democrat,21,312,168,272
412470,0.16175753714956256,0.951286275196233,Cicilline,Democrat,moderate Democratic leader,42,765,281,1797
412236,0.14455633650201918,0.8075915338667045,Cohen,Democrat,progressive Democratic leader,71,1071,293,975
412688,0.28729569236157454,0.700530006475438,Correa,Democrat,centrist Democrat,20,408,227,331
400103,0.19097219566773266,0.9188920476380292,DeLauro,Democrat,moderate Democratic leader,53,234,259,1653
412505,0.2431535962194452,0.8210424602126645,DelBene,Democrat,moderate Democratic leader,22,537,359,808
412637,0.21391406510043104,0.7977013825229988,Dingell,Democrat,moderate Democratic leader,53,445,327,1120
412257,0.2547881357505501,0.5798784775331103,Foster,Democrat,rank-and-file Democrat,40,359,144,253
412327,0.2114707791056677,0.5336690879561355,Fudge,Democrat,rank-and-file Democrat,0,11,0,0
412612,0.20177796434806425,0.5552146742739166,Gallego,Democrat,rank-and-file Democrat,26,593,156,275
412282,0.26083174078117505,0.27990128236738426,Himes,Democrat,moderate Democratic follower,9,276,24,24
400199,0.10559439811118045,0.8420945895828457,Jackson Lee,Democrat,progressive Democratic leader,58,734,248,1154
412435,0.25222717203198114,0.5400647453813786,Keating,Democrat,rank-and-file Democrat,29,390,167,426
412583,0.3228150603487508,0.6420874095444038,Kilmer,Democrat,centrist Democrat,35,732,220,378
400218,0.42528694018583096,0.8499508854061046,Kind,Democrat,centrist Democratic leader,32,301,313,777
412701,0.2699954850914394,0.7023607939286868,Krishnamoorthi,Democrat,rank-and-file Democrat,32,466,263,669
412557,0.3286550109053232,0.7167857875956585,Kuster,Democrat,centrist Democrat,34,663,336,644
